avatar,category,delivery_fee,delivery_time,distance,name,price_range,rating,url
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201803081721_8163a5b4-19c2-4f59-91a5-f4e258f03684.PNG",Variada,0.0,40,2.25,Villa Nova Sabores,CHEAP,4.111110210418701,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/villa-nova-sabores-jardim-sao-dimas/8163a5b4-19c2-4f59-91a5-f4e258f03684
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201709151538_e540af4e-6fdc-488c-95ce-2af95462abd3.png",Variada,1.0,60,1.37,Adyanna Grill,CHEAPEST,4.10876989364624,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/adyanna-grill-jardim-sao-dimas/e540af4e-6fdc-488c-95ce-2af95462abd3
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201901301028_ba25bd14-7184-4499-b2f2-2cc1087c34b7.png",Brasileira,4.9,50,4.3,Boteco Traviolli,EXPENSIVE,4.103769779205322,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/boteco-traviolli-jardim-das-industrias/ba25bd14-7184-4499-b2f2-2cc1087c34b7
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/12dee1ba-6885-403a-a4c2-9a132b448b7e/201902271428_paste.jpg",Italiana,4.9,29,1.86,Cantina Possetti,CHEAPEST,4.095240116119385,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/cantina-possetti-jardim-sao-dimas/12dee1ba-6885-403a-a4c2-9a132b448b7e
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/707681da-d04f-4db3-b6a9-2c61269ce07f/201901181122_img20.jpg",Marmita,3.0,80,4.12,Calçada Joseense,CHEAPEST,4.094019889831543,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/calcada-joseense-parque-industrial/707681da-d04f-4db3-b6a9-2c61269ce07f
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/1b0e96f2-90a3-418b-a4f3-7a4007abbba0/201902281601_39386.jpg",Brasileira,4.9,34,4.04,Quintal House,CHEAP,4.090909957885742,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/quintal-house-jardim-america/1b0e96f2-90a3-418b-a4f3-7a4007abbba0
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/c15cc676-d284-42ba-8124-01c1d3207bb2/201903271330_T0fN_l.png",Saudável,4.9,28,1.56,Ecovitta - Restaurante Saudável,CHEAPEST,4.583330154418945,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/ecovitta---restaurante-saudavel-vila-ema/c15cc676-d284-42ba-8124-01c1d3207bb2
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/000b7222-45c5-4c6f-b321-2e6952772fd0/201903012106_logoc.png",Cafeteria,3.0,40,2.3,Cafe Mineiro,CHEAPEST,4.583330154418945,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/cafe-mineiro-centro/000b7222-45c5-4c6f-b321-2e6952772fd0
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201812031955_0fdf46c4-5b65-437a-ae4f-f89ca6a6a959.png",Brasileira,4.9,28,1.18,Linguiçaria Joseense,CHEAP,4.583330154418945,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/linguicaria-joseense-vila-adyana/0fdf46c4-5b65-437a-ae4f-f89ca6a6a959
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201802070722_1426b692-bb14-4fff-a618-052fcbe129f3.jpg",Pizza,4.9,30,1.11,Armazém da Pizza,MOST_EXPENSIVE,4.583079814910889,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/armazem-da-pizza-vila-guaianazes/1426b692-bb14-4fff-a618-052fcbe129f3
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde//930x500x500x_FACEBURGER.png",Lanches,4.0,40,4.95,#Faceburger,CHEAPEST,4.5830302238464355,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/faceburger-bosque-dos-eucaliptos/b762af24-c420-4163-9c17-a337a246ff2f
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201807301147_aa6bb33c-a008-4a1a-8ed5-3867aa224267.png",Brasileira,8.0,60,3.65,Feijoada do Abílio,EXPENSIVE,4.581230163574219,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/feijoada-do-abilio-jardim-das-industrias/aa6bb33c-a008-4a1a-8ed5-3867aa224267
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/d8331796-c9a3-463e-a32a-b8a7473d11d7/201902071810_what.jpeg",Bebidas,8.0,55,7.21,Bardega São José,CHEAP,4.579830169677734,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/bardega-sao-jose-cidade-morumbi/d8331796-c9a3-463e-a32a-b8a7473d11d7
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201811141900_163ee7d6-8abd-4eda-87f3-dae514308b94.png",Lanches,0.0,24,2.73,Açaí Mix Jardim Satelite,CHEAPEST,4.578189849853516,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/acai-mix-jardim-satelite-jardim-satelite/163ee7d6-8abd-4eda-87f3-dae514308b94
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201709191558_ca2ddd2f-0bf7-49bc-8992-083672d7e44b.jpg",Árabe,0.0,45,0.99,Haruf Kebabs e Especialidades Árabes,MODERATE,4.465260028839111,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/haruf-kebabs-e-especialidades-arabes-jardim-esplanada/ca2ddd2f-0bf7-49bc-8992-083672d7e44b
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201904041705_6e50effd-bdc0-40ed-83c0-1beed2675793.jpg",Pizza,9.0,80,6.24,Pizzaria Pulcinella,CHEAPEST,4.464290142059326,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pizzaria-pulcinella-cidade-morumbi/6e50effd-bdc0-40ed-83c0-1beed2675793
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201708181443_e45ac46f-cec1-44c3-b51a-bff11bbe163d.jpg",Lanches,3.0,55,1.36,Natureba Açaí Sucos e Lanches,CHEAP,4.462560176849365,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/natureba-acai-sucos-e-lanches-jardim-sao-dimas/e45ac46f-cec1-44c3-b51a-bff11bbe163d
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201711231250_b83563bd-f45a-4f7a-b9f6-dd3a93d3909b.png",Cozinha Rápida,3.9,60,3.74,Frangó Chicken Crocante Sjc,MODERATE,4.462069988250732,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/frango-chicken-crocante-sjc-jardim-satelite/b83563bd-f45a-4f7a-b9f6-dd3a93d3909b
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201803281923_925225c7-3fc7-47d9-9f62-b4952728d1b2.png",Brasileira,3.0,35,2.39,Arena Beer,CHEAPEST,4.461540222167969,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/arena-beer-jardim-oswaldo-cruz/925225c7-3fc7-47d9-9f62-b4952728d1b2
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/d0d71512-28bf-42ff-a8e0-70d713f777cf/201902201329_logoc.png",Lanches,0.0,40,4.85,Come Come Burguer,CHEAP,4.461540222167969,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/come-come-burguer-vila-industrial/d0d71512-28bf-42ff-a8e0-70d713f777cf
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201903112040_b6b19125-d3be-4e50-ba26-5e003fb1f29c.png",Lanches,4.9,30,3.0,Mammuth Hambúrguer Artesanal,CHEAPEST,4.460869789123535,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/mammuth-hamburguer-artesanal-jd-satelite/b6b19125-d3be-4e50-ba26-5e003fb1f29c
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/a6b05344-e51d-4168-80cf-5784ce7a5fe6/201902110102_image.jpg",Lanches,5.7,55,4.45,Ritchellus Acai,CHEAPEST,4.454549789428711,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/ritchellus-acai-jardim-souto/a6b05344-e51d-4168-80cf-5784ce7a5fe6
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902131356_9f306fc0-6b53-40bc-b8f1-5f264369adfa.png",Lanches,5.0,40,3.69,Renatinho Lanches e Açai,CHEAPEST,4.452380180358887,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/renatinho-lanches-e-acai-monte-castelo/9f306fc0-6b53-40bc-b8f1-5f264369adfa
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/37324930-29e4-4a2e-b6cd-5ff5d27d75a8/201809271937_42617.jpg",Pizza,7.0,50,4.37,Kiko Pizzaria e Lancheria,CHEAP,4.452209949493408,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/kiko-pizzaria-e-lancheria-parque-industrial/37324930-29e4-4a2e-b6cd-5ff5d27d75a8
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/a981b91c-af2c-48c4-9335-3ff50df191db/201904102209_lMUd_l.jpg",Árabe,4.9,60,3.84,Kebab Brasil,CHEAPEST,4.449999809265137,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/kebab-brasil-jd-america/a981b91c-af2c-48c4-9335-3ff50df191db
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201810291547_2334d89a-6bca-4e35-8822-455e76c2c59b.png",Pizza,4.9,28,1.09,Donna Carmela - Pizzas Artesanais,MODERATE,4.4473700523376465,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/donna-carmela---pizzas-artesanais-jardim-apolo/2334d89a-6bca-4e35-8822-455e76c2c59b
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201704180908_194c06e8-1b66-4ffa-805e-d4d0c9f53a5a.jpg",Pizza,5.0,45,3.84,Pedy Pizza,CHEAPEST,4.444439888000488,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pedy-pizza-jardim-altos-de-santana/194c06e8-1b66-4ffa-805e-d4d0c9f53a5a
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/c65124f6-0d15-48f3-ad5e-e904fbc5b3de/201902171943_048.jpg",Lanches,0.0,60,6.95,Rodholfus Dog's,CHEAPEST,4.442309856414795,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/rodholfus-dogs-cidade-morumbi/c65124f6-0d15-48f3-ad5e-e904fbc5b3de
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201703240832_f5f4c356ea0f468687749313624ba577.jpg",Brasileira,3.0,40,2.52,Friggideira Sabor e Cia,CHEAPEST,4.441380023956299,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/friggideira-sabor-e-cia-jardim-paulista/f5f4c356-ea0f-4686-8774-9313624ba577
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201705081644_43227040-2b7b-4ac6-9529-86afe7c4b652.jpg",Lanches,0.0,85,2.22,Quero Mais Lanches,CHEAPEST,4.437910079956055,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/quero-mais-lanches-jardim-paulista/43227040-2b7b-4ac6-9529-86afe7c4b652
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201811271207_a53b4f0d-06a3-4af8-bca0-4dadc8d21749.png",Brasileira,4.9,25,1.11,Cabana Espetinhos,CHEAP,4.4375,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/cabana-espetinhos-vila-guaianazes/a53b4f0d-06a3-4af8-bca0-4dadc8d21749
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201808272146_d25aab29-ae7f-4b6f-898d-949044186fa0.png",Saudável,0.0,40,0.99,Br Fitness Delivery S J dos Campos,CHEAPEST,4.436970233917236,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/br-fitness-delivery-s-j-dos-campos-jardim-esplanada/d25aab29-ae7f-4b6f-898d-949044186fa0
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/0b2bdf4b-d215-4192-99c3-b6b397028fec/201904172009_sj2P_2.png",Lanches,4.0,50,2.27,Cabral Lanchonete e Pizzaria,CHEAPEST,4.432730197906494,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/cabral-lanchonete-e-pizzaria-jardim-paulista/0b2bdf4b-d215-4192-99c3-b6b397028fec
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/f3e8dce2-80b3-4b05-b079-755785d08a3b/201808182211_111.jpg",Pastel,6.0,60,3.97,Artesanal Pastelaria e Panquecaria,CHEAP,4.432429790496826,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/artesanal-pastelaria-e-panquecaria-jardim-das-industrias/f3e8dce2-80b3-4b05-b079-755785d08a3b
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/0c6e07fe-38ec-4ee6-a4a6-ff00c1e043b3/201901102324_image.jpg",Lanches,6.0,60,4.62,Ribas Batatas Recheadas,MODERATE,4.432429790496826,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/ribas-batatas-recheadas-parque-industrial/0c6e07fe-38ec-4ee6-a4a6-ff00c1e043b3
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201812071523_b574d751-e87e-4f23-bb0e-ddef697e718b.jpg",Lanches,4.9,26,4.43,Kairos,CHEAP,4.432310104370117,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/kairos-jardim-satelite/b574d751-e87e-4f23-bb0e-ddef697e718b
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201901152031_304a1a27-61c6-4ac3-8528-ee1f48153f93.jpg",Lanches,4.9,27,1.24,Upi Burguer,CHEAP,4.429910182952881,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/upi-burguer-vila-guaianazes/304a1a27-61c6-4ac3-8528-ee1f48153f93
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201803271613_e3fb62a6-9229-49f7-8cde-a7e9746baec9.png",Brasileira,3.0,40,2.55,Restaurante Sabor do Centro,CHEAPEST,4.428569793701172,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/restaurante-sabor-do-centro-centro/e3fb62a6-9229-49f7-8cde-a7e9746baec9
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902172202_bdfbb8ef-48e6-4d03-bff9-16d77351f326.png",Lanches,6.0,40,6.65,I Love Burguer,CHEAPEST,4.427810192108154,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/i-love-burguer-residencial-bosque-dos-ipes/bdfbb8ef-48e6-4d03-bff9-16d77351f326
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201808011707_38e48e1b-0499-406a-a1ea-3f380d6b87ee.png",Variada,7.0,80,4.73,"Pc Panquecas, Pastéis e Caldos",CHEAP,4.42372989654541,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pc-panquecas-pasteis-e-caldos-bosque-dos-eucaliptos/38e48e1b-0499-406a-a1ea-3f380d6b87ee
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/9c443233-661b-40b0-9ce4-8391f8caaf70/201901241733_foodt.jpg",Lanches,0.0,60,3.04,Food Truck Brasil,CHEAPEST,4.421639919281006,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/food-truck-brasil-jardim-alvorada/9c443233-661b-40b0-9ce4-8391f8caaf70
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde//1075x500x500_SEOYAKI.png",Japonesa,4.0,50,2.73,Seoyaki,MODERATE,4.421050071716309,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/seoyaki-jardim-satelite/b285ca84-6570-4a0f-af21-16f011a0b555
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201804171842_2d730ef5-4e67-4abc-b495-0010403ef908.png",Pizza,4.0,30,2.06,Manhattan Pizzaria,CHEAP,4.421050071716309,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/manhattan-pizzaria-jardim-sao-dimas/2d730ef5-4e67-4abc-b495-0010403ef908
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201901160856_5b29cc21-edf8-4cd9-a000-11678624974f.png",Marmita,4.9,28,1.41,Santo Cardápio,CHEAPEST,4.421050071716309,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/santo-cardapio-vila-ema/5b29cc21-edf8-4cd9-a000-11678624974f
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201901251353_463620f1-bea3-440d-849f-f7adaa5b4c51.jpg",Pizza,4.9,28,2.89,Bom D+ Pizzaria e Lanchonete,CHEAPEST,4.420450210571289,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/bom-d-pizzaria-e-lanchonete-jardim-aeroporto/463620f1-bea3-440d-849f-f7adaa5b4c51
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/54718564-13a8-4395-b133-8012c753802f/201807281620_calca.jpg",Lanches,0.0,80,3.04,Hamburgueria Brasileira,CHEAPEST,4.417530059814453,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/hamburgueria-brasileira-jardim-alvorada/54718564-13a8-4395-b133-8012c753802f
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/60203c6e-bba8-46dd-aa48-d2115509f982/201901091118_image.jpg",Brasileira,6.0,50,3.51,Mr. Marmita,CHEAPEST,2.714289903640747,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/mr-marmita-urbanova/60203c6e-bba8-46dd-aa48-d2115509f982
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201901260841_22806dd6-4467-4842-b50a-755ed963b0ab.jpg",Lanches,4.9,60,2.63,Pastelus,CHEAPEST,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pastelus-jd-satelite/22806dd6-4467-4842-b50a-755ed963b0ab
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201901181232_e9de645b-8f6e-483d-84c0-feb978dd4614.jpg",Chinesa,4.9,28,1.43,Restaurante Manná,CHEAPEST,4.333330154418945,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/restaurante-manna-vila-ema/e9de645b-8f6e-483d-84c0-feb978dd4614
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201901221131_820e7b6d-1f77-4821-8909-b5e6c76f18ff.jpg",Lanches,4.9,40,1.54,St Art,CHEAPEST,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/st-art-centro/820e7b6d-1f77-4821-8909-b5e6c76f18ff
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201901271630_d79f4266-c92c-42fc-badc-702791167607.png",Pizza,0.0,20,1.38,Oliver Pizzaria,CHEAPEST,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/oliver-pizzaria-vila-adyana/d79f4266-c92c-42fc-badc-702791167607
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201901261950_1ea14b68-81cb-45c5-93d9-ade9251a3491.jpg",Brasileira,4.9,60,4.06,Super Saudável Restaurante,CHEAPEST,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/super-saudavel-restaurante-jardim-america/1ea14b68-81cb-45c5-93d9-ade9251a3491
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201901311111_496529b5-3911-4263-90ab-8830ec878813.png",Brasileira,4.9,40,2.47,Bar do Coronel,CHEAPEST,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/bar-do-coronel-centro/496529b5-3911-4263-90ab-8830ec878813
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/bbd2bb5f-7603-4640-84a4-2636ea5857db/201903081239_what.jpeg",Brasileira,4.9,35,4.37,Bambino's Restaurante,CHEAPEST,5.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/bambinos-restaurante-parque-industrial/bbd2bb5f-7603-4640-84a4-2636ea5857db
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902051246_135f0403-199e-4c19-b3fd-a777863a794d.jpg",Açaí,4.9,30,1.56,Summer Food,CHEAPEST,5.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/summer-food-centro/135f0403-199e-4c19-b3fd-a777863a794d
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/b534a9d4-c77a-4dcb-8427-42759a13f056/201903142225_class.jpg",Salgados,4.9,30,1.59,Lanchonete Classe a,CHEAPEST,1.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/lanchonete-classe-a-jardim-sao-dimas/b534a9d4-c77a-4dcb-8427-42759a13f056
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902071847_20df4312-00a7-4256-ae3e-cc008718fbc7.jpg",Brasileira,4.9,30,2.08,Marchetti Bar Restaurante Eventos,CHEAPEST,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/marchetti-bar-restaurante-eventos-jardim-sao-dimas/20df4312-00a7-4256-ae3e-cc008718fbc7
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902111021_bb65ac77-c953-4195-934d-aff47f2ff226.jpg",Vegetariana,4.9,33,3.84,Cerealista Sonatural,CHEAPEST,5.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/cerealista-sonatural-jardim-satelite/bb65ac77-c953-4195-934d-aff47f2ff226
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902091333_d284e9d3-12ae-46c4-88be-255f6617bbb0.jpg",Doces & Bolos,4.9,27,0.89,Amendoa la Doceria,CHEAPEST,4.5,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/amendoa-la-doceria-vila-adyana/d284e9d3-12ae-46c4-88be-255f6617bbb0
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902101619_9dfb3391-9699-4a30-8843-3bf2f19ab0ed.png",Brasileira,4.9,40,1.1,Avelina Bar e Restaurante,MODERATE,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/avelina-bar-e-restaurante-vila-adyana/9dfb3391-9699-4a30-8843-3bf2f19ab0ed
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902110939_9bf8ab6e-7688-4522-aab8-bf7cb38775d4.jpg",Brasileira,4.9,34,4.32,Frango Mineiro Sjc,CHEAPEST,4.599999904632568,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/frango-mineiro-sjc-parque-industrial/9bf8ab6e-7688-4522-aab8-bf7cb38775d4
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902120923_5ada1818-b3b8-4ed6-af04-bc0576c6454b.png",Marmita,4.9,31,2.56,Cantina das Meninas,CHEAPEST,3.666670083999634,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/cantina-das-meninas-jardim-aeroporto/5ada1818-b3b8-4ed6-af04-bc0576c6454b
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902142021_cb0a1cc1-42f6-40a1-bcf6-daad3644923c.jpg",Pizza,4.9,60,2.71,Croacia Sports Bar,CHEAPEST,4.666669845581055,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/croacia-sports-bar-jd-augusta/cb0a1cc1-42f6-40a1-bcf6-daad3644923c
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902161231_1d7909a8-cea6-490f-bc54-89ca3632c91c.jpg",Bebidas,4.9,60,4.15,Empório Tudo de Bom,MODERATE,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/emporio-tudo-de-bom-jardim-das-industrias/1d7909a8-cea6-490f-bc54-89ca3632c91c
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902161227_3d9dbc79-cacf-4ece-b905-d3d1c4ca7775.jpg",Açaí,4.9,60,2.99,Empório Real,CHEAPEST,4.571430206298828,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/emporio-real-jardim-paulista/3d9dbc79-cacf-4ece-b905-d3d1c4ca7775
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/fdd590d1-e587-4f55-86ff-b53604e6410b/201904091818_dTsb_i.jpg",Lanches,4.9,100,4.47,Lanches Big Bom,CHEAPEST,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/lanches-big-bom-jardim-satelite/fdd590d1-e587-4f55-86ff-b53604e6410b
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902181945_5073e80e-fb1a-4527-bfda-94af868b0a61.png",Brasileira,4.9,60,3.63,Londons Bar,CHEAPEST,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/londons-bar-jardim-das-industrias/5073e80e-fb1a-4527-bfda-94af868b0a61
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902191304_c46328e5-5be0-448a-b438-a85e638d2e2b.jpg",Brasileira,4.9,60,3.6,Sabor e Saude,CHEAPEST,4.428569793701172,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/sabor-e-saude-jardim-das-industrias/c46328e5-5be0-448a-b438-a85e638d2e2b
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/3aab13ea-3bfc-4771-8691-fabb04b8beb9/201902192159_image.jpg",Bebidas,8.9,70,6.48,Adega Quente,CHEAPEST,0.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/adega-quente-jardim-ismenia/3aab13ea-3bfc-4771-8691-fabb04b8beb9
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902211245_9df542a4-a098-4408-b157-988d68984311.jpg",Pizza,4.9,40,0.75,Pizzaria Villa D'aldea,EXPENSIVE,5.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pizzaria-villa-daldea-jd-esplanada/9df542a4-a098-4408-b157-988d68984311
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902212149_faff44eb-8fbc-4404-8a04-0fc52b18817e.jpg",Italiana,4.9,60,3.02,Rei das Massas,CHEAPEST,4.444439888000488,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/rei-das-massas-jardim-paulista/faff44eb-8fbc-4404-8a04-0fc52b18817e
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/1942c7ee-1c2e-4498-b0f2-d4c547acb818_BARBA_RVALE.jpeg",Italiana,4.9,40,2.27,Barbaresco Center Vale,EXPENSIVE,4.5,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/barbaresco-center-vale-jardim-oswaldo-cruz/f3b52701-c6b5-4bd2-b0a1-ea039baa151d
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201902261626_6eee8637-de32-4198-8508-1d6619423311.png",Brasileira,4.9,40,1.8,Casa Doce Padaria,CHEAPEST,4.0,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/casa-doce-padaria-jardim-aparecida/6eee8637-de32-4198-8508-1d6619423311
"https://static-images.ifood.com.br/image/upload/f_auto,t_high/logosgde/201903131411_ff38ff72-40c6-4f05-ba4e-4f4000a9b9db.jpg",Lanches,4.9,60,4.43,Burguer House,CHEAPEST,4.428569793701172,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/burguer-house-jardim-das-industrias/ff38ff72-40c6-4f05-ba4e-4f4000a9b9db
